second,Volt1,Volt2,Volt3,Volt4
0.00430736,0.049469345,6.12E-02,8.31E-02,7.42E-02
0.00430752,0.049469345,6.12E-02,8.31E-02,7.22E-02
0.00430768,0.049469345,6.12E-02,8.31E-02,7.22E-02
0.00430784,0.049469345,6.12E-02,8.31E-02,7.22E-02
0.004308,0.047459295,6.12E-02,8.11E-02,7.22E-02
0.00430816,0.047459295,6.12E-02,8.31E-02,7.22E-02
0.00430832,0.047459295,6.12E-02,8.31E-02,7.22E-02
0.00430848,0.045449245,6.12E-02,8.31E-02,7.42E-02
0.00430864,0.049469345,6.12E-02,8.31E-02,7.22E-02
0.0043088,0.047459295,6.32E-02,8.31E-02,7.22E-02
0.00430896,0.049469345,6.12E-02,8.11E-02,7.22E-02
0.00430912,0.047459295,6.12E-02,8.31E-02,7.22E-02
0.00430928,0.047459295,6.32E-02,8.31E-02,7.22E-02
0.00430944,0.047459295,6.32E-02,8.31E-02,7.22E-02
0.0043096,0.049469345,6.32E-02,8.31E-02,7.22E-02
0.00430976,0.049469345,6.12E-02,8.31E-02,7.22E-02
0.00430992,0.049469345,6.32E-02,8.31E-02,7.22E-02
0.00431008,0.049469345,6.12E-02,8.31E-02,7.22E-02
0.00431024,0.047459295,6.12E-02,8.31E-02,7.22E-02
0.0043104,0.047459295,6.32E-02,8.31E-02,7.42E-02
0.00431056,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431072,0.049469345,6.32E-02,8.31E-02,7.42E-02
0.00431088,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431104,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.0043112,0.049469345,6.32E-02,8.31E-02,7.22E-02
0.00431136,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431152,0.049469345,6.32E-02,8.51E-02,7.22E-02
0.00431168,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431184,0.047459295,6.32E-02,8.31E-02,7.22E-02
0.004312,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431216,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431232,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431248,0.047459295,6.32E-02,8.31E-02,7.22E-02
0.00431264,0.049469345,6.32E-02,8.51E-02,7.22E-02
0.0043128,0.049469345,6.32E-02,8.31E-02,7.22E-02
0.00431296,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.00431312,0.047459295,6.32E-02,8.31E-02,7.22E-02
0.00431328,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431344,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.0043136,0.049469345,6.32E-02,8.51E-02,7.22E-02
0.00431376,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431392,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431408,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431424,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.0043144,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431456,0.047459295,6.32E-02,8.71E-02,7.22E-02
0.00431472,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.00431488,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431504,0.047459295,6.32E-02,8.71E-02,7.22E-02
0.0043152,0.047459295,6.32E-02,8.71E-02,7.42E-02
0.00431536,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431552,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431568,0.045449245,6.32E-02,8.51E-02,7.22E-02
0.00431584,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.004316,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431616,0.045449245,6.32E-02,8.51E-02,7.42E-02
0.00431632,0.047459295,6.32E-02,8.71E-02,7.22E-02
0.00431648,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00431664,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.0043168,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431696,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00431712,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431728,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.00431744,0.047459295,6.52E-02,8.71E-02,7.42E-02
0.0043176,0.047459295,6.52E-02,8.71E-02,7.42E-02
0.00431776,0.047459295,6.32E-02,8.51E-02,7.22E-02
0.00431792,0.047459295,6.32E-02,8.71E-02,7.42E-02
0.00431808,0.049469345,6.32E-02,8.51E-02,7.22E-02
0.00431824,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.0043184,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00431856,0.045449245,6.52E-02,8.71E-02,7.42E-02
0.00431872,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431888,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431904,0.047459295,6.52E-02,8.51E-02,7.62E-02
0.0043192,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00431936,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00431952,0.047459295,6.52E-02,8.71E-02,7.42E-02
0.00431968,0.047459295,6.32E-02,8.71E-02,7.42E-02
0.00431984,0.047459295,6.52E-02,8.71E-02,7.42E-02
0.00432,0.049469345,6.32E-02,8.71E-02,7.42E-02
0.00432016,0.049469345,6.52E-02,8.71E-02,7.42E-02
0.00432032,0.047459295,6.52E-02,8.71E-02,7.22E-02
0.00432048,0.047459295,6.32E-02,8.51E-02,7.62E-02
0.00432064,0.047459295,6.52E-02,8.71E-02,7.42E-02
0.0043208,0.049469345,6.52E-02,8.71E-02,7.42E-02
0.00432096,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00432112,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00432128,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00432144,0.049469345,6.32E-02,8.71E-02,7.62E-02
0.0043216,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.00432176,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00432192,0.049469345,6.52E-02,8.71E-02,7.42E-02
0.00432208,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00432224,0.049469345,6.52E-02,8.51E-02,7.42E-02
0.0043224,0.049469345,6.52E-02,8.51E-02,7.42E-02
0.00432256,0.049469345,6.52E-02,8.71E-02,7.62E-02
0.00432272,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00432288,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00432304,0.047459295,6.52E-02,8.71E-02,7.42E-02
0.0043232,0.049469345,6.52E-02,8.51E-02,7.42E-02
0.00432336,0.047459295,6.32E-02,8.51E-02,7.42E-02
0.00432352,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00432368,0.047459295,6.32E-02,8.51E-02,7.62E-02
0.00432384,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.004324,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00432416,0.049469345,6.52E-02,8.51E-02,7.42E-02
0.00432432,0.049469345,6.52E-02,8.71E-02,7.62E-02
0.00432448,0.047459295,6.32E-02,8.31E-02,7.42E-02
0.00432464,0.049469345,6.52E-02,8.71E-02,7.62E-02
0.0043248,0.049469345,6.52E-02,8.51E-02,7.62E-02
0.00432496,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.00432512,0.047459295,6.52E-02,8.51E-02,7.42E-02
0.00432528,0.049469345,6.32E-02,8.51E-02,7.62E-02
0.00432544,0.049469345,6.52E-02,8.51E-02,7.62E-02
0.0043256,0.049469345,6.32E-02,8.51E-02,7.62E-02
0.00432576,0.049469345,6.52E-02,8.51E-02,7.62E-02
0.00432592,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.00432608,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.00432624,0.049469345,6.32E-02,8.51E-02,7.62E-02
0.0043264,0.049469345,6.32E-02,8.31E-02,7.42E-02
0.00432656,0.049469345,6.52E-02,8.51E-02,7.42E-02
0.00432672,0.049469345,6.32E-02,8.51E-02,7.62E-02
0.00432688,0.049469345,6.32E-02,8.51E-02,7.62E-02
0.00432704,0.049469345,6.32E-02,8.51E-02,7.42E-02
0.0043272,0.049469345,6.52E-02,8.51E-02,7.42E-02
0.00432736,0.049469345,6.52E-02,8.31E-02,7.42E-02
0.00432752,0.049469345,6.52E-02,8.31E-02,7.62E-02
0.00432768,0.049469345,6.52E-02,8.51E-02,7.62E-02
0.00432784,0.049469345,6.52E-02,8.51E-02,7.62E-02
0.004328,0.051479395,6.32E-02,8.31E-02,7.62E-02
0.00432816,0.049469345,6.32E-02,8.51E-02,7.62E-02
0.00432832,0.051479395,6.32E-02,8.51E-02,7.62E-02
0.00432848,0.051479396,6.32E-02,8.51E-02,7.42E-02
0.00432864,0.049469345,6.52E-02,8.31E-02,7.62E-02
0.0043288,0.049469345,6.52E-02,8.31E-02,7.62E-02
0.00432896,0.049469345,6.52E-02,8.51E-02,7.42E-02
0.00432912,0.049469345,6.52E-02,8.51E-02,7.62E-02
0.00432928,0.049469345,6.32E-02,8.31E-02,7.42E-02
0.00432944,0.051479395,6.32E-02,8.31E-02,7.62E-02
0.0043296,0.049469345,6.32E-02,8.31E-02,7.62E-02
0.00432976,0.049469345,6.32E-02,8.31E-02,7.62E-02
0.00432992,0.051479395,6.32E-02,8.31E-02,7.62E-02
0.00433008,0.051479396,6.32E-02,8.31E-02,7.62E-02
0.00433024,0.049469345,6.52E-02,8.51E-02,7.62E-02
0.0043304,0.049469345,6.32E-02,8.31E-02,7.62E-02
0.00433056,0.051479395,6.52E-02,8.31E-02,7.62E-02
0.00433072,0.049469345,6.52E-02,8.51E-02,7.62E-02
0.00433088,0.049469345,6.52E-02,8.31E-02,7.82E-02
0.00433104,0.051479395,6.32E-02,8.31E-02,7.62E-02
0.0043312,0.049469345,6.32E-02,8.51E-02,7.62E-02
0.00433136,0.051479395,6.52E-02,8.11E-02,7.62E-02
0.00433152,0.051479396,6.32E-02,8.31E-02,7.62E-02
0.00433168,0.051479396,6.52E-02,8.31E-02,7.42E-02
0.00433184,0.051479396,6.32E-02,8.31E-02,7.62E-02
0.004332,0.051479396,6.52E-02,8.31E-02,7.82E-02
0.00433216,0.051479396,6.52E-02,8.11E-02,7.62E-02
0.00433232,0.051479396,6.52E-02,8.31E-02,7.62E-02
0.00433248,0.051479396,6.72E-02,8.31E-02,7.62E-02
0.00433264,0.049469345,6.52E-02,8.11E-02,7.62E-02
0.0043328,0.051479395,6.32E-02,8.31E-02,7.62E-02
0.00433296,0.051479396,6.32E-02,8.31E-02,7.62E-02
0.00433312,0.051479396,6.52E-02,8.31E-02,7.62E-02
0.00433328,0.051479396,6.52E-02,8.11E-02,7.42E-02
0.00433344,0.051479396,6.52E-02,8.11E-02,7.62E-02
0.0043336,0.051479396,6.32E-02,8.11E-02,7.62E-02
0.00433376,0.051479396,6.52E-02,8.11E-02,7.62E-02
0.00433392,0.049469345,6.32E-02,8.31E-02,7.62E-02
0.00433408,0.051479395,6.52E-02,8.31E-02,7.62E-02
0.00433424,0.051479396,6.52E-02,8.31E-02,7.62E-02
0.0043344,0.051479396,6.32E-02,8.31E-02,7.62E-02
0.00433456,0.051479396,6.52E-02,8.11E-02,7.62E-02
0.00433472,0.049469345,6.52E-02,8.31E-02,7.62E-02
0.00433488,0.051479395,6.52E-02,8.31E-02,7.62E-02
0.00433504,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.0043352,0.053489446,6.32E-02,8.31E-02,7.62E-02
0.00433536,0.051479396,6.52E-02,8.31E-02,7.62E-02
0.00433552,0.051479396,6.52E-02,8.11E-02,7.82E-02
0.00433568,0.049469345,6.52E-02,8.31E-02,7.82E-02
0.00433584,0.051479395,6.52E-02,8.11E-02,7.62E-02
0.004336,0.051479396,6.52E-02,8.11E-02,7.62E-02
0.00433616,0.051479396,6.72E-02,8.11E-02,7.82E-02
0.00433632,0.051479396,6.52E-02,8.11E-02,7.62E-02
0.00433648,0.053489446,6.52E-02,8.11E-02,7.62E-02
0.00433664,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.0043368,0.051479396,6.52E-02,8.11E-02,7.62E-02
0.00433696,0.051479396,6.72E-02,8.31E-02,7.82E-02
0.00433712,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.00433728,0.053489446,6.52E-02,8.11E-02,7.62E-02
0.00433744,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.0043376,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.00433776,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.00433792,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.00433808,0.051479396,6.72E-02,8.11E-02,7.82E-02
0.00433824,0.053489446,6.52E-02,8.31E-02,7.82E-02
0.0043384,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.00433856,0.051479396,6.72E-02,8.11E-02,7.82E-02
0.00433872,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.00433888,0.053489446,6.72E-02,8.11E-02,7.62E-02
0.00433904,0.053489446,6.72E-02,8.11E-02,7.82E-02
0.0043392,0.053489446,6.72E-02,8.31E-02,7.82E-02
0.00433936,0.051479396,6.72E-02,8.11E-02,7.82E-02
0.00433952,0.051479396,6.72E-02,8.11E-02,7.82E-02
0.00433968,0.053489446,6.92E-02,8.11E-02,7.62E-02
0.00433984,0.051479396,6.72E-02,8.11E-02,7.62E-02
0.00434,0.053489446,6.72E-02,8.11E-02,7.82E-02
0.00434016,0.051479396,6.92E-02,7.91E-02,7.82E-02
0.00434032,0.051479396,6.72E-02,8.11E-02,7.82E-02
0.00434048,0.051479396,6.92E-02,7.91E-02,7.82E-02
0.00434064,0.051479396,6.92E-02,8.11E-02,7.82E-02
0.0043408,0.053489446,6.92E-02,8.11E-02,7.62E-02
0.00434096,0.051479396,6.72E-02,7.91E-02,7.82E-02
0.00434112,0.053489446,6.72E-02,8.11E-02,7.62E-02
0.00434128,0.051479396,6.72E-02,8.11E-02,7.82E-02
0.00434144,0.055499496,6.92E-02,7.91E-02,7.62E-02
0.0043416,0.051479396,6.92E-02,8.11E-02,7.82E-02
0.00434176,0.053489446,6.92E-02,8.11E-02,7.62E-02
0.00434192,0.053489446,6.92E-02,8.11E-02,7.82E-02
0.00434208,0.053489446,6.72E-02,8.11E-02,7.82E-02
0.00434224,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.0043424,0.051479396,6.92E-02,7.91E-02,7.82E-02
0.00434256,0.053489446,6.92E-02,8.31E-02,7.62E-02
0.00434272,0.051479396,6.92E-02,8.11E-02,7.82E-02
0.00434288,0.051479396,6.92E-02,7.91E-02,7.82E-02
0.00434304,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.0043432,0.053489446,6.92E-02,7.91E-02,7.62E-02
0.00434336,0.053489446,6.92E-02,8.11E-02,7.82E-02
0.00434352,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434368,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434384,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.004344,0.053489446,6.92E-02,8.11E-02,7.82E-02
0.00434416,0.053489446,6.92E-02,8.11E-02,7.82E-02
0.00434432,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434448,0.051479396,6.92E-02,7.91E-02,7.82E-02
0.00434464,0.053489446,6.92E-02,8.11E-02,7.82E-02
0.0043448,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434496,0.053489446,6.92E-02,8.11E-02,7.82E-02
0.00434512,0.053489446,7.12E-02,8.11E-02,7.82E-02
0.00434528,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434544,0.055499496,6.92E-02,7.91E-02,7.82E-02
0.0043456,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434576,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434592,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434608,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434624,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.0043464,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434656,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434672,0.055499496,6.92E-02,7.91E-02,7.82E-02
0.00434688,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00434704,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.0043472,0.055499496,6.92E-02,7.91E-02,8.02E-02
0.00434736,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00434752,0.053489446,7.12E-02,7.91E-02,7.82E-02
0.00434768,0.051479396,7.12E-02,7.91E-02,7.82E-02
0.00434784,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.004348,0.053489446,6.92E-02,7.91E-02,8.02E-02
0.00434816,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00434832,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00434848,0.053489446,7.12E-02,7.91E-02,7.82E-02
0.00434864,0.053489446,7.12E-02,7.71E-02,8.02E-02
0.0043488,0.055499496,6.92E-02,7.91E-02,7.82E-02
0.00434896,0.053489446,6.92E-02,7.91E-02,7.82E-02
0.00434912,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00434928,0.053489446,7.12E-02,7.71E-02,7.82E-02
0.00434944,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.0043496,0.053489446,6.92E-02,7.91E-02,8.02E-02
0.00434976,0.055499496,6.92E-02,7.71E-02,8.02E-02
0.00434992,0.053489446,7.12E-02,7.91E-02,8.02E-02
0.00435008,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435024,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.0043504,0.055499496,6.92E-02,7.91E-02,7.82E-02
0.00435056,0.055499496,6.92E-02,7.91E-02,7.82E-02
0.00435072,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435088,0.055499496,6.92E-02,7.71E-02,8.02E-02
0.00435104,0.055499496,6.92E-02,7.51E-02,7.82E-02
0.0043512,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435136,0.053489446,7.12E-02,7.71E-02,8.02E-02
0.00435152,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435168,0.055499496,6.92E-02,7.71E-02,7.82E-02
0.00435184,0.055499496,6.92E-02,7.71E-02,7.82E-02
0.004352,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435216,0.053489446,6.92E-02,7.71E-02,8.02E-02
0.00435232,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435248,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435264,0.053489446,6.92E-02,7.71E-02,8.02E-02
0.0043528,0.055499496,6.92E-02,7.71E-02,7.82E-02
0.00435296,0.053489446,6.92E-02,7.71E-02,8.02E-02
0.00435312,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435328,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435344,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.0043536,0.053489446,6.92E-02,7.71E-02,8.02E-02
0.00435376,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435392,0.055499496,6.92E-02,7.71E-02,7.82E-02
0.00435408,0.055499496,6.92E-02,7.71E-02,7.82E-02
0.00435424,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.0043544,0.055499496,6.92E-02,7.71E-02,8.02E-02
0.00435456,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435472,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435488,0.055499496,6.72E-02,7.71E-02,8.02E-02
0.00435504,0.053489446,6.72E-02,7.51E-02,7.82E-02
0.0043552,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435536,0.055499496,6.92E-02,7.51E-02,7.82E-02
0.00435552,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435568,0.053489446,6.72E-02,7.71E-02,7.82E-02
0.00435584,0.055499496,6.92E-02,7.71E-02,7.82E-02
0.004356,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435616,0.053489446,6.72E-02,7.51E-02,7.82E-02
0.00435632,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435648,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435664,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.0043568,0.053489446,6.92E-02,7.71E-02,7.82E-02
0.00435696,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435712,0.055499496,6.92E-02,7.71E-02,7.82E-02
0.00435728,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435744,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.0043576,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435776,0.053489446,6.72E-02,7.71E-02,7.82E-02
0.00435792,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435808,0.051479396,6.72E-02,7.71E-02,8.02E-02
0.00435824,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.0043584,0.051479396,6.72E-02,7.71E-02,8.02E-02
0.00435856,0.053489446,6.72E-02,7.71E-02,7.82E-02
0.00435872,0.051479396,6.52E-02,7.71E-02,7.82E-02
0.00435888,0.053489446,6.52E-02,7.71E-02,8.02E-02
0.00435904,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.0043592,0.053489446,6.52E-02,7.71E-02,8.02E-02
0.00435936,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00435952,0.053489446,6.72E-02,7.51E-02,7.82E-02
0.00435968,0.051479396,6.52E-02,7.51E-02,8.02E-02
0.00435984,0.053489446,6.72E-02,7.71E-02,8.02E-02
0.00436,0.053489446,6.72E-02,7.71E-02,7.82E-02
0.00436016,0.051479396,6.52E-02,7.51E-02,8.02E-02
0.00436032,0.051479396,6.52E-02,7.71E-02,8.02E-02
0.00436048,0.053489446,6.52E-02,7.51E-02,8.02E-02
0.00436064,0.051479396,6.72E-02,7.71E-02,8.02E-02
0.0043608,0.051479396,6.72E-02,7.51E-02,8.02E-02
0.00436096,0.053489446,6.52E-02,7.71E-02,8.22E-02
0.00436112,0.051479396,6.52E-02,7.71E-02,8.22E-02
0.00436128,0.051479396,6.72E-02,7.71E-02,8.02E-02
0.00436144,0.051479396,6.52E-02,7.51E-02,8.02E-02
0.0043616,0.051479396,6.52E-02,7.71E-02,8.02E-02
0.00436176,0.051479396,6.72E-02,7.71E-02,8.02E-02
0.00436192,0.051479396,6.52E-02,7.71E-02,8.02E-02
0.00436208,0.049469345,6.52E-02,7.71E-02,8.02E-02
0.00436224,0.051479395,6.72E-02,7.71E-02,8.02E-02
0.0043624,0.051479396,6.52E-02,7.71E-02,8.22E-02
0.00436256,0.051479396,6.72E-02,7.51E-02,8.02E-02
0.00436272,0.051479396,6.52E-02,7.51E-02,8.02E-02
0.00436288,0.051479396,6.52E-02,7.71E-02,8.02E-02
0.00436304,0.051479396,6.52E-02,7.51E-02,8.02E-02
0.0043632,0.051479396,6.52E-02,7.51E-02,8.02E-02
0.00436336,0.051479396,6.52E-02,7.71E-02,8.02E-02
0.00436352,0.051479396,6.52E-02,7.51E-02,7.82E-02
0.00436368,0.051479396,6.52E-02,7.71E-02,8.02E-02
0.00436384,0.049469345,6.52E-02,7.71E-02,8.02E-02
0.004364,0.051479395,6.52E-02,7.71E-02,8.02E-02
0.00436416,0.049469345,6.52E-02,7.71E-02,8.02E-02
0.00436432,0.049469345,6.52E-02,7.71E-02,8.02E-02
0.00436448,0.051479395,6.72E-02,7.71E-02,8.22E-02
0.00436464,0.049469345,6.52E-02,7.71E-02,8.02E-02
0.0043648,0.049469345,6.52E-02,7.51E-02,8.22E-02
0.00436496,0.049469345,6.52E-02,7.51E-02,8.02E-02
0.00436512,0.049469345,6.52E-02,7.71E-02,8.02E-02
0.00436528,0.049469345,6.52E-02,7.51E-02,8.02E-02
0.00436544,0.049469345,6.52E-02,7.71E-02,8.02E-02
0.0043656,0.049469345,6.72E-02,7.51E-02,8.02E-02
0.00436576,0.049469345,6.52E-02,7.51E-02,8.22E-02
0.00436592,0.049469345,6.52E-02,7.71E-02,8.22E-02
0.00436608,0.049469345,6.72E-02,7.71E-02,8.02E-02
0.00436624,0.049469345,6.52E-02,7.71E-02,8.02E-02
0.0043664,0.049469345,6.32E-02,7.71E-02,8.02E-02
0.00436656,0.047459295,6.52E-02,7.71E-02,8.02E-02
0.00436672,0.047459295,6.52E-02,7.51E-02,8.02E-02
0.00436688,0.049469345,6.52E-02,7.51E-02,8.02E-02
0.00436704,0.047459295,6.52E-02,7.51E-02,8.02E-02
0.0043672,0.047459295,6.52E-02,7.71E-02,8.02E-02
0.00436736,0.047459295,6.52E-02,7.51E-02,8.22E-02
0.00436752,0.049469345,6.52E-02,7.51E-02,8.22E-02
0.00436768,0.047459295,6.52E-02,7.71E-02,8.02E-02
0.00436784,0.047459295,6.52E-02,7.71E-02,8.02E-02
0.004368,0.047459295,6.52E-02,7.51E-02,8.02E-02
0.00436816,0.047459295,6.52E-02,7.71E-02,8.02E-02
0.00436832,0.047459295,6.52E-02,7.51E-02,8.02E-02
0.00436848,0.047459295,6.52E-02,7.71E-02,8.02E-02
0.00436864,0.047459295,6.52E-02,7.71E-02,8.22E-02
0.0043688,0.047459295,6.52E-02,7.71E-02,8.02E-02
0.00436896,0.047459295,6.52E-02,7.51E-02,8.22E-02
0.00436912,0.045449245,6.52E-02,7.71E-02,8.22E-02
0.00436928,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.00436944,0.047459295,6.52E-02,7.51E-02,8.22E-02
0.0043696,0.047459295,6.52E-02,7.71E-02,8.22E-02
0.00436976,0.047459295,6.52E-02,7.71E-02,8.22E-02
0.00436992,0.047459295,6.52E-02,7.71E-02,8.02E-02
0.00437008,0.047459295,6.32E-02,7.51E-02,8.22E-02
0.00437024,0.047459295,6.32E-02,7.71E-02,8.02E-02
0.0043704,0.045449245,6.52E-02,7.71E-02,8.22E-02
0.00437056,0.045449245,6.52E-02,7.71E-02,8.02E-02
0.00437072,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.00437088,0.047459295,6.52E-02,7.71E-02,8.22E-02
0.00437104,0.045449245,6.32E-02,7.51E-02,8.02E-02
0.0043712,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.00437136,0.047459295,6.52E-02,7.71E-02,8.22E-02
0.00437152,0.045449245,6.52E-02,7.71E-02,8.02E-02
0.00437168,0.045449245,6.52E-02,7.71E-02,8.22E-02
0.00437184,0.045449245,6.52E-02,7.51E-02,8.22E-02
0.004372,0.045449245,6.52E-02,7.51E-02,8.02E-02
0.00437216,0.043439195,6.52E-02,7.91E-02,8.02E-02
0.00437232,0.047459295,6.52E-02,7.71E-02,8.22E-02
0.00437248,0.045449245,6.52E-02,7.71E-02,8.22E-02
0.00437264,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.0043728,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.00437296,0.043439195,6.32E-02,7.71E-02,8.22E-02
0.00437312,0.045449245,6.32E-02,7.51E-02,8.02E-02
0.00437328,0.043439195,6.52E-02,7.71E-02,8.22E-02
0.00437344,0.043439195,6.32E-02,7.71E-02,8.22E-02
0.0043736,0.043439195,6.32E-02,7.71E-02,8.22E-02
0.00437376,0.045449245,6.32E-02,7.71E-02,8.02E-02
0.00437392,0.045449245,6.52E-02,7.51E-02,8.42E-02
0.00437408,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.00437424,0.045449245,6.52E-02,7.91E-02,8.22E-02
0.0043744,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.00437456,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.00437472,0.043439195,6.32E-02,7.71E-02,8.22E-02
0.00437488,0.045449245,6.32E-02,7.71E-02,8.22E-02
0.00437504,0.045449245,6.32E-02,7.71E-02,8.02E-02
